=== DEMO eBPF BGG Banking Simulator - lun 08 jun 2026 11:42:04 CST ===
2026-06-08T17:38:09 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    1.64ms
2026-06-08T20:16:10 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.31ms
2026-06-08T20:16:41 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.54ms
2026-06-08T20:17:11 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.30ms
2026-06-08T20:17:42 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.30ms
2026-06-08T20:18:12 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.41ms
2026-06-08T20:18:43 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.33ms
2026-06-08T20:19:13 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.54ms
2026-06-08T20:19:44 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.36ms
2026-06-08T20:20:14 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.33ms
2026-06-08T20:20:45 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.30ms
2026-06-08T20:21:16 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.48ms
2026-06-08T20:21:47 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.33ms
2026-06-08T20:22:17 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.59ms
2026-06-08T20:22:48 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.57ms
2026-06-08T20:23:19 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.34ms
2026-06-08T20:23:49 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=   58.49ms
2026-06-08T20:24:20 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.95ms
2026-06-08T20:24:51 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    3.38ms
2026-06-08T20:25:22 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.34ms
2026-06-08T20:25:53 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.51ms
2026-06-08T20:26:23 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    1.19ms
2026-06-08T20:26:55 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    1.72ms
2026-06-08T20:27:25 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    3.81ms
2026-06-08T20:27:56 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.61ms
2026-06-08T20:28:27 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    3.19ms
2026-06-08T20:28:57 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    3.99ms
2026-06-08T20:29:28 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    2.49ms
2026-06-08T20:29:59 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.31ms
2026-06-08T20:30:29 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.79ms
2026-06-08T20:31:00 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.75ms
2026-06-08T20:31:31 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    9.47ms
2026-06-08T20:32:02 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    2.62ms
2026-06-08T20:32:32 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.98ms
2026-06-08T20:33:03 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    2.56ms
2026-06-08T20:33:33 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    1.31ms
2026-06-08T20:34:04 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.44ms
2026-06-08T20:34:35 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    1.20ms
2026-06-08T20:35:06 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=   12.82ms
2026-06-08T20:35:36 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.85ms
2026-06-08T20:36:07 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.80ms
2026-06-08T20:36:38 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.87ms
2026-06-08T20:37:08 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.69ms
2026-06-08T20:37:39 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    3.14ms
2026-06-08T20:38:10 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.43ms
2026-06-08T20:38:40 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.43ms
2026-06-08T20:39:11 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.43ms
2026-06-08T20:39:36 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.4817s
2026-06-08T20:39:36 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:39:36 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1508.59ms
2026-06-08T20:39:39 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.2749s
2026-06-08T20:39:39 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:39:39 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1292.99ms
2026-06-08T20:39:42 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    3.10ms
2026-06-08T20:39:43 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.0188s
2026-06-08T20:39:43 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:39:43 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1041.53ms
2026-06-08T20:39:46 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.1042s
2026-06-08T20:39:46 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:39:46 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1124.82ms
2026-06-08T20:39:48 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.1803s
2026-06-08T20:39:48 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:39:48 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  194.53ms
2026-06-08T20:39:52 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.3033s
2026-06-08T20:39:52 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:39:52 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1320.80ms
2026-06-08T20:39:55 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.2724s
2026-06-08T20:39:55 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:39:55 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1277.32ms
2026-06-08T20:39:58 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.4450s
2026-06-08T20:39:58 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:39:58 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  457.90ms
2026-06-08T20:40:01 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.3415s
2026-06-08T20:40:01 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:40:01 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1360.23ms
2026-06-08T20:40:04 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.5247s
2026-06-08T20:40:04 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:40:04 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  533.23ms
2026-06-08T20:40:12 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    1.96ms
2026-06-08T20:40:43 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    1.01ms
2026-06-08T20:41:14 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.31ms
2026-06-08T20:41:44 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.73ms
2026-06-08T20:42:15 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    1.09ms
2026-06-08T20:42:46 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    7.41ms
2026-06-08T20:43:16 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.40ms
2026-06-08T20:43:47 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    2.75ms
2026-06-08T20:44:10 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.0941s
2026-06-08T20:44:10 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:44:10 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1096.73ms
2026-06-08T20:44:13 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.6975s
2026-06-08T20:44:13 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:44:13 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  709.78ms
2026-06-08T20:44:16 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.4916s
2026-06-08T20:44:16 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:44:16 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  503.29ms
2026-06-08T20:44:17 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.34ms
2026-06-08T20:44:19 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.3952s
2026-06-08T20:44:19 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:44:19 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1410.05ms
2026-06-08T20:44:22 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.1603s
2026-06-08T20:44:22 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:44:22 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1172.97ms
2026-06-08T20:44:25 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.6488s
2026-06-08T20:44:25 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:44:25 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  659.67ms
2026-06-08T20:44:28 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.2841s
2026-06-08T20:44:28 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:44:28 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  301.03ms
2026-06-08T20:44:30 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.5944s
2026-06-08T20:44:30 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:44:30 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  603.61ms
2026-06-08T20:44:33 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.2280s
2026-06-08T20:44:33 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:44:33 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  246.08ms
2026-06-08T20:44:35 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.2157s
2026-06-08T20:44:35 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:44:35 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  228.29ms
2026-06-08T20:44:48 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    1.87ms
2026-06-08T20:45:19 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    1.56ms
2026-06-08T20:45:49 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.45ms
2026-06-08T20:46:20 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.71ms
2026-06-08T20:46:51 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.41ms
2026-06-08T20:47:21 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    2.63ms
2026-06-08T20:47:52 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.37ms
2026-06-08T20:48:02 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.6810s
2026-06-08T20:48:02 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:02 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  694.89ms
2026-06-08T20:48:02 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.1989s
2026-06-08T20:48:02 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:02 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  215.46ms
2026-06-08T20:48:02 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.5709s
2026-06-08T20:48:02 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:02 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  577.33ms
2026-06-08T20:48:03 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.3004s
2026-06-08T20:48:03 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:03 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  335.18ms
2026-06-08T20:48:04 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.7139s
2026-06-08T20:48:04 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:04 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  734.42ms
2026-06-08T20:48:05 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.8969s
2026-06-08T20:48:05 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:05 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  902.68ms
2026-06-08T20:48:05 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.6334s
2026-06-08T20:48:05 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:05 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  642.31ms
2026-06-08T20:48:06 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.4922s
2026-06-08T20:48:06 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:06 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  513.32ms
2026-06-08T20:48:07 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.2871s
2026-06-08T20:48:07 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:07 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1304.65ms
2026-06-08T20:48:08 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.9564s
2026-06-08T20:48:08 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:08 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  974.72ms
2026-06-08T20:48:10 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.2724s
2026-06-08T20:48:10 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:10 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1281.49ms
2026-06-08T20:48:11 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.3442s
2026-06-08T20:48:11 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:11 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1350.36ms
2026-06-08T20:48:12 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.4352s
2026-06-08T20:48:12 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:12 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1443.04ms
2026-06-08T20:48:13 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.9742s
2026-06-08T20:48:13 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:13 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  976.94ms
2026-06-08T20:48:14 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.2890s
2026-06-08T20:48:14 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:14 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  315.46ms
2026-06-08T20:48:14 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.4266s
2026-06-08T20:48:14 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:14 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  436.35ms
2026-06-08T20:48:16 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.2994s
2026-06-08T20:48:16 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:16 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1328.07ms
2026-06-08T20:48:16 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.3304s
2026-06-08T20:48:16 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:16 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  345.52ms
2026-06-08T20:48:16 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.4916s
2026-06-08T20:48:17 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:17 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  497.99ms
2026-06-08T20:48:18 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.9927s
2026-06-08T20:48:18 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:18 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1008.13ms
2026-06-08T20:48:18 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.5713s
2026-06-08T20:48:18 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:18 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  577.35ms
2026-06-08T20:48:18 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.1099s
2026-06-08T20:48:18 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:18 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  117.74ms
2026-06-08T20:48:18 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.1327s
2026-06-08T20:48:18 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:18 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  138.83ms
2026-06-08T20:48:19 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.2006s
2026-06-08T20:48:19 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:19 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  224.06ms
2026-06-08T20:48:20 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.2931s
2026-06-08T20:48:20 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:20 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1318.21ms
2026-06-08T20:48:21 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.7683s
2026-06-08T20:48:21 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:21 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  774.33ms
2026-06-08T20:48:21 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.1317s
2026-06-08T20:48:21 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:21 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  141.65ms
2026-06-08T20:48:23 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.36ms
2026-06-08T20:48:23 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.4965s
2026-06-08T20:48:23 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:23 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1503.45ms
2026-06-08T20:48:24 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.0455s
2026-06-08T20:48:24 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:24 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1058.97ms
2026-06-08T20:48:25 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.9286s
2026-06-08T20:48:25 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:48:25 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  934.01ms
2026-06-08T20:48:53 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    4.45ms
2026-06-08T20:49:24 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    1.37ms
2026-06-08T20:49:55 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.33ms
2026-06-08T20:50:26 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.76ms
2026-06-08T20:50:56 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    5.00ms
2026-06-08T20:51:27 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    3.14ms
2026-06-08T20:51:58 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=   21.46ms
2026-06-08T20:52:29 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.40ms
2026-06-08T20:52:39 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.6838s
2026-06-08T20:52:39 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:52:39 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  693.85ms
2026-06-08T20:52:40 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.7493s
2026-06-08T20:52:40 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:52:40 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  759.91ms
2026-06-08T20:52:41 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.2109s
2026-06-08T20:52:41 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:52:41 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1218.27ms
2026-06-08T20:52:41 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.2828s
2026-06-08T20:52:41 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:52:41 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  289.37ms
2026-06-08T20:52:42 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.8038s
2026-06-08T20:52:42 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:52:42 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  809.30ms
2026-06-08T20:52:43 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.4713s
2026-06-08T20:52:43 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:52:43 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  489.37ms
2026-06-08T20:52:43 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.3758s
2026-06-08T20:52:43 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:52:43 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  388.82ms
